head_x, head_y, head_z, neck_x, neck_y, neck_z, torso_x, torso_y, torso_z, left_shoulder_x, left_shoulder_y, left_shoulder_z, right_shoulder_x,right_shoulder_y, right_shoulder_z,left_elbow_x, left_elbow_y, left_elbow_z, right_elbow_x, right_elbow_y, right_elbow_z, left_hand_x, left_hand_y, left_hand_z, right_hand_x, right_hand_y, right_hand_z, left_hip_x, left_hip_y, left_hip_z, right_hip_x, right_hip_y, right_hip_z,left_knee_x,left_knee_y,left_knee_z, right_knee_x, right_knee_y, right_knee_z, left_feet_x, left_feet_y, left_feet_z, right_feet_x, right_feet_y, right_feet_z
361.2654,90.06993,361.2654,328.60788,183.19647,328.60788,322.34576,252.775,322.34576,268.0801,178.81949,268.0801,384.03787,187.2048,384.03787,186.40886,244.09454,186.40886,405.66583,238.72803,405.66583,233.41885,328.1466,233.41885,398.74774,320.44452,398.74774,280.7606,479.01074,280.7606,357.8402,491.17947,357.8402,284.16083,321.0696,284.16083,346.93677,319.10025,346.93677,285.97943,612.7971,285.97943,351.50494,611.63513,351.50494,
363.15866,86.80046,363.15866,333.51968,184.99467,333.51968,325.98633,255.35297,325.98633,271.5764,178.56671,271.5764,391.84888,191.04759,391.84888,189.41527,243.6974,189.41527,413.79193,242.4595,413.79193,235.33853,330.27097,235.33853,402.59927,327.8771,402.59927,281.3073,481.6654,281.3073,359.55377,500.1953,359.55377,285.44077,322.80347,285.44077,350.7862,325.02716,350.7862,286.8514,616.33887,286.8514,352.2829,609.99786,352.2829,
364.80435,82.936295,364.80435,336.27954,183.31096,336.27954,328.61624,255.29903,328.61624,275.00705,176.77026,275.00705,394.29654,189.50414,394.29654,190.61287,242.84062,190.61287,416.99655,243.12993,416.99655,236.24933,331.64194,236.24933,405.0488,334.4369,405.0488,281.38873,483.5685,281.38873,360.65182,502.40857,360.65182,285.70425,324.15228,285.70425,355.45175,327.0329,355.45175,287.91406,618.51447,287.91406,353.44925,610.18134,353.44925,
365.6126,80.645065,365.6126,339.88425,185.2336,339.88425,333.4887,257.7492,333.4887,277.3416,179.29329,277.3416,400.1213,190.95491,400.1213,192.44624,248.06084,192.44624,428.20477,244.47903,428.20477,243.64069,345.91238,243.64069,414.75,329.07217,414.75,281.05533,483.44244,281.05533,374.33548,509.62875,374.33548,292.57144,327.57236,292.57144,361.06555,331.0444,361.06555,286.91608,615.99,286.91608,356.72983,611.5915,356.72983,
366.72162,78.95685,366.72162,342.0149,185.97003,342.0149,335.4563,258.62347,335.4563,277.8248,179.55563,277.8248,403.83975,192.14809,403.83975,194.58585,251.47797,194.58585,429.68878,245.66801,429.68878,244.28476,350.82153,244.28476,418.8034,331.77295,418.8034,282.7649,484.1828,282.7649,379.60562,512.8457,379.60562,293.1301,328.61823,293.1301,364.03323,332.63098,364.03323,291.1263,616.3767,291.1263,359.0114,612.31226,359.0114,
367.2613,77.52696,367.2613,343.96536,185.0423,343.96536,337.26465,259.02405,337.26465,279.122,178.20609,279.122,405.55008,191.53499,405.55008,194.91135,252.90202,194.91135,429.51016,246.10684,429.51016,244.88647,357.42322,244.88647,423.49622,334.78275,423.49622,285.36566,484.65366,285.36566,382.14658,515.08484,382.14658,294.21417,330.77225,294.21417,365.97653,334.00537,365.97653,295.2175,616.36536,295.2175,359.57605,616.5731,359.57605,
369.9581,73.17326,369.9581,344.76266,186.28702,344.76266,339.5131,263.06372,339.5131,279.30228,181.55968,279.30228,405.99414,190.70895,405.99414,195.30179,255.37045,195.30179,430.51227,252.82164,430.51227,253.80681,380.39798,253.80681,431.17645,333.39142,431.17645,288.05463,486.891,288.05463,382.69736,554.20654,382.69736,298.2277,338.61185,298.2277,369.18622,338.04822,369.18622,295.70236,617.7208,295.70236,363.73315,626.47986,363.73315,
373.3688,69.64342,373.3688,346.78427,186.4733,346.78427,343.30664,266.18704,343.30664,276.19354,182.81332,276.19354,415.73633,190.04831,415.73633,192.12262,259.37567,192.12262,441.10675,254.8792,441.10675,262.30478,433.83725,262.30478,443.48444,339.72177,443.48444,286.595,496.5828,286.595,380.02917,549.48596,380.02917,296.58234,344.67307,296.58234,382.4683,346.82074,382.4683,295.2174,630.7291,295.2174,361.1353,627.0624,361.1353,
375.4262,65.95419,375.4262,349.80786,185.88423,349.80786,345.88513,264.8154,345.88513,277.20255,180.61115,277.20255,419.6298,190.95515,419.6298,190.33209,261.7785,190.33209,446.6087,261.92383,446.6087,252.21954,400.95087,252.21954,447.24365,342.46588,447.24365,288.81985,491.50366,288.81985,380.18497,549.9254,380.18497,300.8715,343.3902,300.8715,382.06754,345.7447,382.06754,297.81668,625.4285,297.81668,362.0239,633.89764,362.0239,
375.7134,62.279343,375.7134,348.87454,180.07234,348.87454,346.44522,262.66132,346.44522,272.53638,175.81372,272.53638,422.37607,184.17271,422.37607,188.634,265.2024,188.634,446.07324,263.28027,446.07324,248.8775,404.2433,248.8775,455.56586,340.35376,455.56586,290.45526,490.00552,290.45526,379.58093,542.1715,379.58093,300.62955,346.0536,300.62955,386.39178,347.2254,386.39178,300.6878,627.6594,300.6878,362.1201,633.96985,362.1201,
375.44348,56.35576,375.44348,350.88266,176.49286,350.88266,346.5171,259.31003,346.5171,272.72516,170.47597,272.72516,426.59494,182.3215,426.59494,188.34439,263.1004,188.34439,446.85745,263.2459,446.85745,241.3978,380.30103,241.3978,458.76068,346.92633,458.76068,290.1999,488.78473,290.1999,382.66257,539.6039,382.66257,299.17822,341.91113,299.17822,384.2106,345.5127,384.2106,302.02216,627.798,302.02216,365.3626,636.82086,365.3626,
375.90097,47.962234,375.90097,354.96143,167.87476,354.96143,349.2737,262.0185,349.2737,276.04605,163.34976,276.04605,433.351,172.3696,433.351,184.63753,255.20006,184.63753,441.65588,260.48517,441.65588,263.1772,462.85748,263.1772,452.79083,369.62408,452.79083,290.2423,492.02728,290.2423,386.12457,553.82886,386.12457,298.35782,351.5298,298.35782,388.92877,356.00546,388.92877,300.94565,630.47906,300.94565,372.24536,657.33887,372.24536,
376.91064,45.960434,376.91064,355.74194,166.27887,355.74194,349.93262,259.27274,349.93262,276.22363,160.90128,276.22363,434.13065,171.58008,434.13065,183.93095,254.7347,183.93095,443.7378,257.79257,443.7378,249.42723,396.64313,249.42723,459.52344,374.21204,459.52344,290.41415,498.15842,290.41415,387.49332,547.2959,387.49332,295.9275,349.35834,295.9275,391.95923,354.23322,391.95923,298.0236,641.5012,298.0236,375.3207,657.2296,375.3207,
388.84204,34.521774,388.84204,356.03577,163.48553,356.03577,349.43924,256.8466,349.43924,273.31497,156.54279,273.31497,436.6656,170.2528,436.6656,182.16096,256.71964,182.16096,448.11182,264.70718,448.11182,245.17807,403.96588,245.17807,462.8186,378.29807,462.8186,290.4123,503.15714,290.4123,388.79907,547.2916,388.79907,293.2453,347.7174,293.2453,391.6527,353.0821,391.6527,296.0159,650.5449,296.0159,378.81952,662.3544,378.81952,
404.8887,-21.646515,404.8887,365.58337,150.11569,365.58337,358.525,248.14822,358.525,279.8035,142.30133,279.8035,447.7564,157.6015,447.7564,185.74875,246.74622,185.74875,458.81805,254.85382,458.81805,234.4369,387.3099,234.4369,474.8761,375.23947,474.8761,292.6799,504.67676,292.6799,391.00598,541.06836,391.00598,299.77402,343.3432,299.77402,401.93243,347.52878,401.93243,296.03235,656.3478,296.03235,380.91473,662.61395,380.91473,
401.94397,-31.457611,401.94397,370.7061,121.81907,370.7061,366.94208,225.56914,366.94208,268.5655,114.451744,268.5655,461.9229,128.39847,461.9229,193.2881,268.6917,193.2881,468.0808,233.6344,468.0808,246.3937,435.27405,246.3937,488.06305,360.05115,488.06305,293.62692,500.30835,293.62692,398.96927,527.31226,398.96927,309.2312,328.8801,309.2312,414.13464,323.89267,414.13464,299.02444,660.1056,299.02444,390.37384,658.0105,390.37384,
399.565,-36.603546,399.565,375.75558,131.24762,375.75558,370.39993,233.33865,370.39993,276.5858,124.75766,276.5858,465.91815,137.14812,465.91815,192.9097,259.36542,192.9097,468.78793,245.2663,468.78793,254.15703,429.3586,254.15703,497.80487,374.62906,497.80487,294.17694,509.97934,294.17694,400.98523,540.95667,400.98523,309.34305,333.39124,309.34305,418.19952,329.55994,418.19952,299.86185,670.7379,299.86185,393.07123,674.40015,393.07123,
399.37616,-51.716522,399.37616,385.4984,86.29501,385.4984,380.51465,213.27678,380.51465,261.0642,77.87265,261.0642,494.58112,93.67828,494.58112,200.21793,303.65118,200.21793,498.06198,214.29124,498.06198,190.26653,417.3809,190.26653,541.1026,330.42593,541.1026,289.08954,522.772,289.08954,407.9468,537.8308,407.9468,302.69693,338.1289,302.69693,443.3845,328.08633,443.3845,297.08633,687.697,297.08633,399.63095,673.8214,399.63095,
399.59198,-64.19452,399.59198,388.16342,84.15497,388.16342,385.1159,211.92683,385.1159,263.89902,77.119995,263.89902,498.13458,90.38075,498.13458,207.92307,312.77237,207.92307,503.09763,216.93494,503.09763,214.82928,448.22473,214.82928,553.73914,321.7819,553.73914,287.45932,530.1885,287.45932,414.16125,545.356,414.16125,302.15952,339.13623,302.15952,456.1159,327.831,456.1159,297.07846,696.7732,297.07846,406.79388,682.1222,406.79388,
402.30652,-67.18768,402.30652,409.7777,127.01499,409.7777,411.7207,251.67508,411.7207,302.6467,127.003624,302.6467,504.24847,127.02501,504.24847,219.45123,285.30948,219.45123,530.5067,246.55305,530.5067,304.94977,476.6344,304.94977,565.6954,401.9818,565.6954,302.9652,532.43506,302.9652,410.66772,571.75525,410.66772,360.57404,379.06644,360.57404,463.28244,363.3686,463.28244,310.63382,696.33765,310.63382,401.83777,715.43805,401.83777,
406.6468,-75.0058,406.6468,420.9863,117.05394,420.9863,420.8543,238.18263,420.8543,309.30417,114.85387,309.30417,523.3959,119.07135,523.3959,220.15115,291.04285,220.15115,527.0575,223.96756,527.0575,303.7361,471.60352,303.7361,598.60846,391.82095,598.60846,309.27014,538.83435,309.27014,419.72705,563.12463,419.72705,365.46893,359.8129,365.46893,473.61475,351.48846,473.61475,316.29102,702.9192,316.29102,410.12012,717.41455,410.12012,
411.78094,-81.93762,411.78094,424.66772,114.330475,424.66772,424.96667,233.08739,424.96667,308.90466,112.98334,308.90466,532.2433,115.582344,532.2433,225.78717,303.69016,225.78717,527.03107,215.67566,527.03107,299.98267,464.86264,299.98267,622.1664,394.85873,622.1664,313.7101,548.2035,313.7101,428.12457,565.98376,428.12457,368.56775,352.1105,368.56775,479.90887,344.83734,479.90887,325.3933,713.75146,325.3933,418.29764,728.60077,418.29764,
414.1842,-108.38443,414.1842,419.47113,-81.276886,419.47113,424.8493,109.762115,424.8493,309.03348,-60.067657,309.03348,548.04205,-105.96857,548.04205,406.38162,103.520096,406.38162,564.3488,113.57619,564.3488,318.1245,403.62335,318.1245,652.41064,351.71872,652.41064,309.99493,509.60135,309.99493,460.21994,534.8573,460.21994,368.253,275.84076,368.253,496.10162,280.59705,496.10162,320.67093,680.6031,320.67093,445.97296,718.55286,445.97296,
418.84433,-118.364075,418.84433,466.40674,67.51059,466.40674,447.11896,168.16867,447.11896,357.40128,42.228928,357.40128,597.41064,97.89435,597.41064,302.6791,211.26447,302.6791,591.39307,330.20172,591.39307,368.94925,309.14584,368.94925,598.53174,575.91315,598.53174,277.14795,504.05026,277.14795,485.03772,529.58575,485.03772,364.09937,223.65942,364.09937,507.05194,278.3147,507.05194,292.44498,689.2816,292.44498,468.20566,705.02094,468.20566,
424.48825,-128.59863,424.48825,475.24286,56.813477,475.24286,447.88977,166.51474,447.88977,359.96982,26.265457,359.96982,611.628,92.956314,611.628,295.07098,196.16438,295.07098,587.6509,314.93457,587.6509,368.6889,257.44003,368.6889,565.4057,592.07556,565.4057,264.1374,510.91693,264.1374,493.52112,541.3269,493.52112,359.30957,225.24094,359.30957,500.35785,283.0722,500.35785,288.6799,707.4057,288.6799,472.17578,711.93555,472.17578,
443.40686,-158.97916,443.40686,535.9435,-67.391266,535.9435,545.3785,90.49402,545.3785,452.52325,-48.245422,452.52325,628.22815,-88.571625,628.22815,346.38693,236.52399,346.38693,676.64294,73.64946,676.64294,354.64252,400.32715,354.64252,452.93378,365.65643,452.93378,337.2556,499.07242,337.2556,489.12213,519.5417,489.12213,475.0152,251.34807,475.0152,642.48083,243.36453,642.48083,363.40393,703.2698,363.40393,466.25864,721.41003,466.25864,
465.51587,-183.887,465.51587,543.9631,-69.09024,543.9631,514.4888,55.993835,514.4888,472.13474,-99.68411,472.13474,605.8561,-42.72818,605.8561,365.94913,109.40837,365.94913,551.33484,169.00266,551.33484,510.68408,482.12396,510.68408,563.1272,321.3239,563.1272,325.14233,448.92053,325.14233,526.869,524.18677,526.869,430.9602,162.33263,430.9602,537.95056,178.22844,537.95056,351.7708,678.5088,351.7708,492.711,740.3244,492.711,
486.40997,-208.2377,486.40997,542.8242,-76.66983,542.8242,533.63696,74.20845,533.63696,445.871,-84.9548,445.871,635.6337,-68.73886,635.6337,339.01544,184.78784,339.01544,570.9293,147.34981,570.9293,411.2905,522.56213,411.2905,585.11707,316.91238,585.11707,348.87424,499.22205,348.87424,518.2999,552.9307,518.2999,459.59277,216.45633,459.59277,588.3181,218.72484,588.3181,373.73523,716.9433,373.73523,472.34613,766.0354,472.34613,
506.72516,-231.14276,506.72516,542.2853,-68.02005,542.2853,562.8139,100.56419,562.8139,425.07782,-49.18045,425.07782,662.38477,-87.324524,662.38477,330.487,226.26305,330.487,586.4575,90.49696,586.4575,375.95776,561.43884,375.95776,606.923,243.53148,606.923,343.06604,562.8527,343.06604,561.4117,489.15845,561.4117,460.87488,281.91708,460.87488,708.30725,250.77962,708.30725,368.91705,771.37866,368.91705,501.1872,648.06506,501.1872,
530.45264,-240.63495,530.45264,438.15466,-251.64822,438.15466,524.1876,58.28047,524.1876,427.54742,-197.45355,427.54742,453.9504,-332.35217,453.9504,356.46692,-26.788757,356.46692,592.87634,42.107025,592.87634,496.9241,81.28259,496.9241,695.58594,390.4799,695.58594,369.08408,552.6215,369.08408,534.90704,520.1811,534.90704,571.02246,283.57864,571.02246,620.73096,335.24976,620.73096,362.45013,748.3336,362.45013,532.04987,240.12363,532.04987,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
518.0414,-264.14917,518.0414,460.52823,-239.33792,460.52823,552.42615,-29.434265,552.42615,505.62396,-226.87756,505.62396,403.48352,-255.09988,403.48352,402.24994,12.1410675,402.24994,544.357,150.54596,544.357,761.96924,27.858688,761.96924,582.6916,263.4671,582.6916,439.7991,529.5198,439.7991,467.16727,575.6549,467.16727,671.46606,125.87725,671.46606,590.34546,216.82431,590.34546,435.73242,684.0443,435.73242,317.86798,1007.5814,317.86798,
